id,date,eps,revenue,capex
6201,2021-06-18,86.479278,594698.0,-59297.0
6201,2021-08-06,249.928336,616914.0,-54205.0
6201,2021-11-12,83.055269,643927.0,-55962.0
6201,2022-02-10,191.310229,707106.0,-56582.0
6201,2022-06-17,56.435197,737234.0,-70622.0
6201,2022-08-10,230.685489,759631.0,-60680.0
6201,2022-11-11,113.582561,842864.0,-75431.0
6273,2020-02-12,436.782127,131465.0,
6273,2020-06-26,418.580877,130065.0,
6273,2020-08-07,348.898042,128052.0,
6273,2020-11-13,346.878946,123941.0,
6273,2021-02-12,469.164386,139898.0,
6273,2021-06-29,667.495329,160287.0,
6273,2021-08-11,695.629143,182774.0,
6273,2021-11-12,670.530903,175917.0,
6273,2022-02-14,737.797956,183747.0,
6273,2022-06-29,820.205765,184959.0,
6273,2022-08-10,1154.009794,211359.0,
6273,2022-11-14,882.323232,210170.0,
6301,2020-02-13,47.868138,613957.0,-47723.0
6301,2020-07-06,33.764992,615692.5,-46435.0
6301,2020-08-07,17.203377,458731.0,-37267.0
6301,2020-11-12,22.272815,498986.0,-48011.0
6301,2021-02-12,30.349092,555593.0,-51961.0
6301,2021-06-24,36.47661,615897.5,-48135.0
6301,2021-08-06,43.269466,648266.0,-37976.0
6301,2021-11-12,55.285388,643134.0,-44307.0
6301,2022-02-10,65.970558,723277.0,-41538.0
6301,2022-06-20,73.444669,787646.0,-39135.0
6301,2022-08-10,85.109135,763808.0,-36378.0
6301,2022-11-14,86.854971,854927.0,-49879.0
6326,2020-03-20,21.82,459292.0,-11001.0
6326,2020-05-15,17.014188,439543.0,-11451.0
6326,2020-08-08,31.871685,444627.0,-17059.0
6326,2020-11-12,30.464514,472624.0,-17677.0
6326,2021-03-21,26.54,496440.0,-14726.0
6326,2021-05-15,43.082972,537686.0,-15576.0
6326,2021-08-12,42.141809,563719.0,-28740.0
6326,2021-11-11,36.155748,540235.0,-22068.0
6326,2022-03-19,24.01,555126.0,-31050.0
6326,2022-05-13,41.333306,593223.0,-29110.0
6326,2022-08-09,34.790177,667257.0,-38934.0
6326,2022-11-11,35.392782,693700.0,-38789.0
6367,2020-02-13,100.871616,597173.0,-28437.0
6367,2020-06-26,77.610603,598931.0,-27219.0
6367,2020-08-05,113.145833,581682.0,-25561.0
6367,2020-11-06,176.008229,647567.0,-28826.0
6367,2021-02-10,150.809028,612482.0,-21941.0
6367,2021-06-29,94.002549,651655.0,-28643.0
6367,2021-08-04,268.678646,798975.0,-28527.0
6367,2021-11-05,206.6199,759888.0,-24105.0
6367,2022-02-08,135.390008,743076.0,-30847.0
6367,2022-06-29,133.203043,807167.0,-30627.0
6367,2022-08-03,241.045895,967755.0,-29011.0
6367,2022-11-09,293.278215,1052035.0,-41975.0
6383,2020-02-12,22.862862,110068.0,
6383,2020-06-29,16.576253,124892.0,
6383,2020-08-07,19.574051,113968.0,
6383,2020-11-09,19.417475,116038.0,
6383,2021-02-08,19.452668,116764.0,
6383,2021-06-28,27.264766,127132.0,
6383,2021-08-06,20.43672,120220.0,-1948.0
6383,2021-11-08,16.381647,123202.0,-2401.0
6383,2022-02-07,26.281959,126058.0,-2325.0
6383,2022-06-27,31.800194,142788.0,-3787.0
6383,2022-08-09,15.434425,130211.0,-2992.0
6383,2022-11-09,29.567908,147571.0,-3140.0
6479,2020-02-13,45.766039,267650.0,-10872.0
6479,2020-06-26,26.274927,226897.0,-10296.0
6479,2020-08-12,8.748685,187463.0,-10985.0
6479,2020-11-11,32.416471,274267.0,-12888.0
6479,2021-02-15,39.598148,275709.0,-9319.0
6479,2021-06-29,14.165785,250985.0,-11003.0
6479,2021-08-11,36.109014,248305.0,-11952.0
6479,2021-11-11,50.360545,281955.0,-16322.0
6479,2022-02-10,45.424084,304348.0,-22270.0
6479,2022-06-29,38.203358,289532.0,-17932.0
6479,2022-08-10,26.428274,251040.0,-82392.0
6479,2022-11-11,48.62,330021.0,-18462.0
6501,2020-02-10,-138.909285,2122854.0,-65416.0
6501,2020-07-01,33.614915,2423082.0,-90136.0
6501,2020-08-31,231.131247,1594277.0,-53135.0
6501,2020-09-10,33.609609,2423082.0,-90136.0
6501,2020-11-12,28.473614,2165780.0,-60501.0
6501,2021-02-10,59.134357,2218943.0,-52494.0
6501,2021-05-25,200.554258,2750196.0,-88620.0
6501,2021-06-23,200.549243,2750196.0,
6501,2021-08-05,126.493695,2367437.0,-66516.0
6501,2021-11-12,207.173123,2465228.0,-72312.0
6501,2022-02-10,132.796091,2514000.0,-69174.0
6501,2022-05-25,137.281968,2917937.0,-88966.0
6501,2022-07-15,137.280083,2917937.0,-88966.0
6501,2022-08-09,38.531392,2569816.0,-68296.0
6501,2022-11-11,142.173676,2846963.0,-69598.0
6502,2020-02-14,-1.046287,747178.0,-26406.0
6502,2020-08-12,-25.019015,599823.0,-27107.0
6502,2020-11-11,32.720345,771562.0,-34038.0
6502,2021-02-12,88.438553,728154.0,-25056.0
6502,2021-08-12,39.653003,727863.0,-23622.0
6502,2021-11-12,94.583066,818534.0,-20887.0
6502,2022-02-14,127.449325,808719.0,-19018.0
6502,2022-06-28,183.996381,1000469.0,-31252.0
6502,2022-08-10,59.848143,740650.0,-28266.0
6502,2022-11-11,172.82,854562.0,-31038.0
6503,2020-02-07,31.913084,1067601.0,-41412.0
6503,2020-06-26,28.960979,1212380.0,-55443.0
6503,2020-07-30,8.34,858151.0,-50655.0
6503,2020-11-06,14.145432,1043873.0,-41847.0
6503,2021-02-02,27.76,1038587.0,-34556.0
6503,2021-06-29,39.790467,1250822.0,-41862.0
6503,2021-07-29,28.82,1066442.0,-29893.0
6503,2021-10-28,20.09,1071935.0,-35526.0
6503,2022-02-02,20.48,1042886.0,-28186.0
6503,2022-06-29,25.989207,1295495.0,-40732.0
6503,2022-08-05,15.857083,1067723.0,-34307.0
6503,2022-10-28,19.57,1271844.0,-37162.0
6504,2020-02-14,30.145195,205071.0,
6504,2020-08-06,129.57492,288872.0,
6504,2020-08-31,9.493006,168844.0,
6504,2020-11-13,4.963526,188149.0,
6504,2021-02-12,-42.691421,204317.0,
6504,2021-06-25,321.749357,314617.0,
6504,2021-08-11,34.815665,189958.0,
6504,2021-11-12,63.050448,207727.0,
6504,2022-02-14,79.92971,222296.0,
6504,2022-06-28,232.885727,290245.0,
6504,2022-08-10,69.527776,203940.0,
6504,2022-11-14,72.300206,243198.0,
6506,2020-01-14,8.874382,98021.0,
6506,2020-05-28,17.047758,101156.0,
6506,2020-07-13,17.289335,90802.0,-2227.0
6506,2020-10-12,19.090175,96043.0,-2475.0
6506,2021-01-13,17.494395,93090.0,-2567.0
6506,2021-05-27,18.530986,109775.0,-1340.0
6506,2021-07-12,38.55806,119002.0,-12626.0
6506,2021-10-11,42.404813,120905.0,-2812.0
6506,2022-01-12,36.761752,117471.0,-5090.0
6506,2022-05-27,28.996484,121704.0,-3699.0
6506,2022-07-11,39.638578,120312.0,-4152.0
6506,2022-10-11,51.044997,143215.0,-4288.0
6586,2020-02-07,50.052072,129714.0,-16289.0
6586,2020-06-26,33.743731,119356.0,-11281.0
6586,2020-08-07,42.431975,126996.0,-10189.0
6586,2020-10-30,57.526758,156160.0,-13245.0
6586,2021-02-08,72.732956,158028.0,-12785.0
6586,2021-06-28,55.714473,167147.0,-13636.0
6586,2021-08-06,79.594345,185297.0,-14279.0
6586,2021-11-08,59.690977,178933.0,-13879.0
6586,2022-02-07,49.846672,182601.0,-17252.0
6586,2022-06-29,49.404759,192429.0,-14527.0
6586,2022-07-26,38.90144,195348.0,-11580.0
6586,2022-10-28,1.896587,195970.0,-11416.0
6594,2020-02-13,39.110683,408331.0,-32030.0
6594,2020-06-18,16.300024,375192.0,-29164.0
6594,2020-08-07,34.63007,336876.0,-25497.0
6594,2020-11-12,49.041077,414918.0,-22032.0
6594,2021-02-12,59.503234,433197.0,-18520.0
6594,2021-06-23,65.46,433073.0,-22862.0
6594,2021-08-06,57.135779,447470.0,-21179.0
6594,2021-11-12,58.357904,463198.0,-23478.0
6594,2022-02-10,55.901129,496542.0,-30831.0
6594,2022-06-20,62.67,510964.0,-23092.0
6594,2022-08-09,71.498536,540369.0,-36842.0
6594,2022-11-11,78.83078,590398.0,-29807.0
6645,2020-02-14,252.819804,168072.0,-9272.0
6645,2020-06-24,19.079239,179679.0,-12521.0
6645,2020-08-07,48.032256,146465.0,-4855.0
6645,2020-11-13,47.130758,154811.0,-5968.0
6645,2021-02-12,72.974915,168294.0,-5431.0
6645,2021-07-01,46.585305,185959.0,-10408.0
6645,2021-08-06,100.034128,188193.0,-4808.0
6645,2021-11-12,61.195122,181158.0,-6995.0
6645,2022-02-10,61.170532,189258.0,-7750.0
6645,2022-06-24,83.190983,204318.0,-13804.0
6645,2022-08-09,39.890767,184386.0,-6801.0
6645,2022-11-11,99.818,220032.0,-10945.0
6701,2020-01-30,77.175248,726621.0,-14439.0
6701,2020-03-17,123.295351,878793.0,-21535.0
6701,2020-06-09,195.586713,919620.0,-17593.0
6701,2020-06-30,195.586713,919620.0,-17593.0
6701,2020-07-31,-19.27345,587729.0,-17177.0
6701,2020-10-29,59.47,727301.0,-16726.0
6701,2020-10-30,59.465,727301.0,-16726.0
6701,2021-01-29,159.73871,729406.0,-10488.0
6701,2021-05-26,349.39135,949587.0,-14916.0
6701,2021-07-30,0.829458,651941.0,-12498.0
6701,2021-10-29,48.148719,730864.0,-18920.0
6701,2021-11-13,349.400025,949587.0,-14916.0
6701,2022-02-01,42.542336,713551.0,-10405.0
6701,2022-06-22,427.014706,917739.0,-15126.0
6701,2022-07-29,-50.882608,659669.0,-14582.0
6701,2022-10-28,65.580702,795702.0,-16086.0
6702,2020-02-05,178.826048,923265.0,-37215.0
6702,2020-06-22,299.106232,1105769.0,-33993.0
6702,2020-08-03,90.768354,802793.0,-26225.0
6702,2020-10-30,144.56989,829044.0,-31729.0
6702,2021-02-03,335.894862,894363.0,-34133.0
6702,2021-07-09,443.731285,1063502.0,-36684.0
6702,2021-08-03,121.595306,801980.0,-32269.0
6702,2021-11-01,145.219085,861031.0,-36011.0
6702,2022-02-03,361.603454,880526.0,-38364.0
6702,2022-06-27,297.220554,1043302.0,-36607.0
6702,2022-08-02,87.949275,818862.0,-40855.0
6702,2022-11-02,278.248041,886449.0,-34795.0
6752,2020-02-13,33.106715,1911210.0,-57483.0
6752,2020-06-29,20.387607,1734967.0,-75141.0
6752,2020-08-05,-4.214792,1391912.0,-47849.0
6752,2020-11-13,25.157477,1667243.0,-43059.0
6752,2021-02-02,34.848237,1814134.0,-40316.0
6752,2021-06-25,14.971366,1825505.0,-99894.0
6752,2021-08-06,32.801936,1792421.0,-58976.0
6752,2021-11-15,32.784032,1741133.0,-49329.0
6752,2022-02-10,18.249727,1889802.0,-59149.0
6752,2022-06-24,25.580166,1965435.0,-66513.0
6752,2022-08-05,20.973344,1973861.0,-58322.0
6752,2022-11-11,25.016078,2090068.0,-58976.0
6758,2020-02-04,187.018425,2463162.0,-135013.0
6758,2020-06-26,10.32917,1748740.0,-124970.0
6758,2020-08-04,191.090822,1968919.0,-132868.0
6758,2020-10-28,374.342038,2113486.0,-142413.0
6758,2020-11-04,374.342038,2113486.0,-142413.0
6758,2021-02-03,301.08682,2696536.0,-116158.0
6758,2021-06-22,86.409902,2220419.0,-120800.0
6758,2021-08-04,170.945364,2256843.0,-93521.0
6758,2021-08-12,170.945364,2256843.0,-93521.0
6758,2021-11-04,171.852747,2369365.0,-136796.0
6758,2022-02-02,279.227625,3031319.0,-108236.0
6758,2022-02-08,279.227625,3031319.0,-108236.0
6758,2022-06-28,89.706907,2263986.0,-102543.0
6758,2022-07-29,176.464165,2311494.0,-106968.0
6758,2022-08-04,176.464165,2311494.0,-106968.0
6758,2022-11-01,213.431924,2751879.0,-122137.0
6762,2020-02-13,77.782176,355634.0,-39027.0
6762,2020-06-23,-43.890621,300374.0,-43555.0
6762,2020-08-07,34.811061,309393.0,-46368.0
6762,2020-11-13,76.610487,381718.0,-50761.0
6762,2021-02-12,81.407714,395686.0,-57304.0
6762,2021-06-23,16.529187,392211.0,-57922.0
6762,2021-08-06,70.364594,420058.0,-61205.0
6762,2021-11-12,109.664005,474127.0,-72782.0
6762,2022-02-10,129.495112,499670.0,-76815.0
6762,2022-06-24,36.917621,508269.0,-80535.0
6762,2022-09-02,82.874939,510504.0,-69651.0
6762,2022-11-11,146.508879,611489.0,-84505.0
6857,2020-02-13,60.209213,69917.0,-1849.0
6857,2020-06-26,74.701817,68226.0,-3238.0
6857,2020-08-13,53.153479,66725.0,-2862.0
6857,2020-11-13,70.486056,77377.0,-2979.0
6857,2021-02-12,61.289526,78072.0,-2977.0
6857,2021-06-24,169.442471,90615.0,-3597.0
6857,2021-08-13,98.417361,97116.0,-3072.0
6857,2021-11-12,81.080135,90874.0,-4389.0
6857,2022-02-10,132.50087,112077.0,-4340.0
6857,2022-06-22,138.590564,116834.0,-5357.0
6857,2022-08-12,192.141337,135943.0,-4277.0
6857,2022-11-11,182.920584,138863.0,-5139.0
6861,2020-02-03,202.944802,134415.0,
6861,2020-06-15,207.451178,140449.0,
6861,2020-08-03,150.523446,109976.0,
6861,2020-11-02,197.163179,128779.0,
6861,2021-02-02,198.081855,138048.0,
6861,2021-06-14,267.703582,161331.0,
6861,2021-08-03,278.601057,169963.0,
6861,2021-11-02,306.012551,185255.0,
6861,2022-02-02,315.929013,190114.0,
6861,2022-06-13,350.290462,209842.0,
6861,2022-08-03,328.307068,192007.0,
6861,2022-11-02,416.524413,251993.0,
6902,2020-02-07,41.164271,1276620.0,-104766.0
6902,2020-06-19,-87.78353,1258432.0,-111128.0
6902,2020-08-06,-116.237562,765098.0,-111010.0
6902,2020-11-06,24.449262,1309624.0,-84381.0
6902,2021-02-09,147.37975,1433873.0,-112963.0
6902,2021-06-22,105.797647,1428130.0,-87194.0
6902,2021-08-06,115.247437,1356866.0,-77393.0
6902,2021-11-05,30.237544,1226074.0,-76765.0
6902,2022-02-09,105.06,1426108.0,-88930.0
6902,2022-06-21,92.371981,1506464.0,-93322.0
6902,2022-08-12,67.958812,1415009.0,-94988.0
6902,2022-11-04,70.780232,1605105.0,-89222.0
6954,2020-02-07,17.02631,125520.0,
6954,2020-06-30,17.562475,121779.0,
6954,2020-08-06,9.47843,109260.0,
6954,2020-11-06,19.831824,121151.0,
6954,2021-02-09,28.393581,144818.0,
6954,2021-06-30,40.317384,176058.0,
6954,2021-08-05,42.014879,185293.0,
6954,2021-11-08,39.990615,166197.0,
6954,2022-02-09,41.834011,188760.0,
6954,2022-06-30,38.057553,192758.0,
6954,2022-08-08,43.998997,211563.0,
6954,2022-11-09,44.005812,204565.0,
6963,2020-02-06,74.952021,90354.0,
6963,2020-08-06,73.618511,80997.0,
6963,2020-11-04,53.700365,87052.0,
6963,2020-12-03,40.821594,83697.0,
6963,2021-02-04,64.977535,95629.0,
6963,2021-06-25,184.050454,96210.0,
6963,2021-08-11,118.265654,111254.0,
6963,2021-11-04,195.604104,111403.0,
6963,2022-02-04,179.490314,115531.0,
6963,2022-06-24,187.258628,113936.0,
6963,2022-08-05,266.002975,125112.0,
6963,2022-11-07,265.136231,134800.0,
6971,2020-02-13,114.920233,397835.0,-26450.0
6971,2020-06-25,17.813045,402168.0,-25770.0
6971,2020-08-07,61.749514,317094.0,-22620.0
6971,2020-11-13,33.053564,378943.0,-27087.0
6971,2021-02-10,81.588226,404497.0,-39087.0
6971,2021-06-25,72.51684,426363.0,-33715.0
6971,2021-08-11,112.459993,420712.0,-30689.0
6971,2021-11-12,89.553927,455625.0,-33038.0
6971,2022-02-10,129.452768,479328.0,-32050.0
6971,2022-07-02,79.635217,483273.0,-35073.0
6971,2022-08-10,139.24174,491954.0,-41841.0
6971,2022-11-11,71.359712,520218.0,-44782.0
6981,2020-02-12,87.606646,410222.0,-61257.0
6981,2020-06-26,56.632905,362885.0,-109806.0
6981,2020-08-07,61.866807,326798.0,-47731.0
6981,2020-11-10,94.21,425207.0,-44163.0
6981,2021-02-10,119.506907,468648.0,-50265.0
6981,2021-06-29,94.925268,409540.0,-57717.0
6981,2021-08-06,120.686733,439557.0,-46730.0
6981,2021-11-09,141.552768,468517.0,-33273.0
6981,2022-02-10,129.16874,471387.0,-35179.0
6981,2022-06-29,99.541152,433060.0,-35349.0
6981,2022-08-08,118.026956,436657.0,-41833.0
6981,2022-10-31,134.76,483567.0,-45006.0
6988,2020-02-14,86.196676,192450.0,-13858.0
6988,2020-06-19,28.958361,170283.0,-11552.0
6988,2020-07-29,80.028187,163310.0,-15581.0
6988,2020-11-13,125.069272,194427.0,-14526.0
6988,2021-01-28,165.997594,208472.0,-14865.0
6988,2021-06-18,102.24508,195111.0,-12752.0
6988,2021-07-28,140.866391,203715.0,-12120.0
6988,2021-10-28,211.436331,222235.0,-17337.0
6988,2022-01-28,174.044945,220319.0,-13817.0
6988,2022-06-17,129.949801,207177.0,-15684.0
6988,2022-07-28,178.626201,216368.0,-15812.0
6988,2022-10-28,249.658871,268540.0,-18483.0
7011,2020-02-10,214.833226,978847.0,-74639.0
7011,2020-06-26,-42.531336,1184865.0,-62101.0
7011,2020-08-05,-172.334561,778009.0,-43455.0
7011,2020-11-05,2.439902,880616.0,-37591.0
7011,2021-02-08,179.661349,944751.0,-36107.0
7011,2021-06-29,111.080038,1096569.0,-29059.0
7011,2021-08-05,37.677913,851715.0,-25849.0
7011,2021-11-02,-1.696261,812031.0,-33852.0
7011,2022-02-09,113.020034,981628.0,-36769.0
7011,2022-06-29,189.220829,1214908.0,-32786.0
7011,2022-08-10,57.163875,871332.0,-28384.0
7011,2022-11-07,104.031561,1003934.0,-26076.0
7201,2020-02-14,-6.67,2504211.0,-380809.0
7201,2020-07-06,-181.582921,2371580.0,-351991.0
7201,2020-07-30,-72.999497,1174194.0,-255097.0
7201,2020-11-13,-11.34,1918493.0,-312664.0
7201,2021-02-12,-9.65,2224760.0,-293106.0
7201,2021-06-29,-20.692018,2545125.0,-321438.0
7201,2021-07-30,29.263203,2008247.0,-347338.0
7201,2021-11-11,13.83,1938750.0,-281496.0
7201,2022-02-10,8.35,2207034.0,-243604.0
7201,2022-06-30,3.627188,2270554.0,-251448.0
7201,2022-08-01,12.035474,2137311.0,-259272.0
7201,2022-12-08,4.44,2524939.0,-202239.0
7202,2020-02-13,37.380922,498147.0,
7202,2020-06-29,18.751411,561674.0,
7202,2020-08-07,-13.231806,327446.0,
7202,2020-11-13,10.868518,465416.0,
7202,2021-02-12,40.973771,515329.0,
7202,2021-06-25,19.295061,599959.0,
7202,2021-08-06,60.053212,529608.0,
7202,2021-11-12,31.860403,615442.0,
7202,2022-02-14,43.243347,638751.0,
7202,2022-06-28,27.76821,730490.0,
7202,2022-08-10,46.508657,688201.0,
7202,2022-11-11,47.659283,805131.0,
7203,2020-02-28,52.681885,7544569.0,-867014.0
7203,2020-06-24,4.243128,7099828.0,-811224.0
7203,2020-08-07,11.373248,4600796.0,-745044.0
7203,2020-11-12,33.657479,6774427.0,-824929.0
7203,2021-02-12,59.993461,8150032.0,-979856.0
7203,2021-06-24,55.594705,7689338.0,-939669.0
7203,2021-08-06,64.226968,7935558.0,-1074572.0
7203,2021-11-12,45.012881,7545741.0,-884026.0
7203,2022-02-14,57.183621,7785742.0,-724472.0
7203,2022-05-16,38.676131,8112466.0,
7203,2022-06-23,38.676653,8112466.0,-801089.0
7203,2022-08-31,53.654927,8491116.0,-832566.0
7203,2022-11-10,31.726969,9218232.0,-831832.0
7211,2020-02-07,-9.64717,538959.0,
7211,2020-06-25,-9.419395,603362.0,
7211,2020-08-04,-118.358831,229545.0,
7211,2020-11-06,-22.66039,345329.0,
7211,2021-02-05,-22.901973,377909.0,
7211,2021-06-24,-45.95453,502693.0,
7211,2021-08-04,4.094478,431940.0,
7211,2021-11-10,10.470792,458627.0,
7211,2022-02-04,15.503547,525564.0,
7211,2022-06-24,19.692858,622778.0,
7211,2022-08-04,25.914448,528698.0,
7211,2022-11-09,29.682287,629494.0,
7259,2020-02-13,60.43695,958051.0,-66205.0
7259,2020-06-17,-83.895169,912768.0,-75057.0
7259,2020-08-07,-186.661422,555269.0,-53075.0
7259,2020-11-13,114.327164,900721.0,-60529.0
7259,2021-02-12,217.374849,1048498.0,-38987.0
7259,2021-06-21,246.905564,1021310.0,-47722.0
7259,2021-08-06,170.751164,977526.0,-52813.0
7259,2021-11-12,60.519822,887194.0,-55455.0
7259,2022-02-10,139.306306,1003656.0,-49062.0
7259,2022-06-20,156.069235,1049056.0,-60453.0
7259,2022-08-10,80.28065,997887.0,-48584.0
7259,2022-11-11,38.160008,1108728.0,-50494.0
7267,2020-02-12,66.372219,3747593.0,-97641.0
7267,2020-06-04,-17.020823,3458060.0,-119200.0
7267,2020-06-19,-17.020823,3458060.0,-119200.0
7267,2020-08-06,-46.837782,2123775.0,-84090.0
7267,2020-11-17,139.531782,3651369.0,-57779.0
7267,2021-02-19,164.510308,3771569.0,-85282.0
7267,2021-06-01,123.55,3623806.0,-91259.0
7267,2021-06-23,123.55,3623806.0,-91259.0
7267,2021-08-06,128.866657,3583870.0,-80310.0
7267,2021-11-10,96.56,3404358.0,-60429.0
7267,2022-02-18,112.419125,3688785.0,-58023.0
7267,2022-05-31,73.02,3875683.0,
7267,2022-06-22,73.02,3875683.0,-69381.0
7267,2022-08-10,87.23,3829550.0,-96990.0
7267,2022-11-10,110.846289,4255754.0,-152431.0
7269,2020-02-13,79.526925,870624.0,-62236.0
7269,2020-06-26,36.5083,862363.0,-54926.0
7269,2020-08-07,3.634621,425262.0,-35651.0
7269,2020-11-13,108.297143,844985.0,-49606.0
7269,2021-02-12,121.385814,905285.0,-41548.0
7269,2021-06-25,68.319358,1002677.0,-44901.0
7269,2021-08-06,174.541854,845350.0,-42672.0
7269,2021-11-12,32.48293,828236.0,-40475.0
7269,2022-02-10,72.608297,900744.0,-48481.0
7269,2022-06-29,50.572398,994050.0,-58844.0
7269,2022-08-12,120.0172,1063358.0,-73032.0
7269,2022-11-11,117.009587,1154146.0,-52962.0
7270,2020-02-12,56.616224,878891.0,-33032.0
7270,2020-06-24,53.321926,859545.0,-28623.0
7270,2020-08-07,-10.041535,456998.0,-40386.0
7270,2020-11-11,40.953966,761394.0,-26469.0
7270,2021-02-12,65.850366,856437.0,-26219.0
7270,2021-06-24,3.00572,755381.0,-31651.0
7270,2021-08-06,24.142292,635171.0,-40188.0
7270,2021-11-11,34.259293,706484.0,-16180.0
7270,2022-02-10,23.574511,665859.0,-23283.0
7270,2022-06-23,9.30859,737006.0,-21600.0
7270,2022-08-05,35.481818,834101.0,-37205.0
7270,2022-11-10,66.035165,916795.0,-27928.0
7272,2020-03-26,0.326344,397553.0,-20954.0
7272,2020-05-29,27.507252,395850.0,-13433.0
7272,2020-08-06,-35.393134,289649.0,-13467.0
7272,2020-11-09,122.540588,381587.0,-8616.0
7272,2021-03-25,37.234949,404212.0,-15880.0
7272,2021-05-14,119.562424,444120.0,-13126.0
7272,2021-08-06,146.715532,475933.0,-16858.0
7272,2021-11-09,125.760721,442565.0,-15214.0
7272,2022-03-24,53.361102,449878.0,-21566.0
7272,2022-05-13,94.298152,481747.0,-14969.0
7272,2022-08-08,147.647903,587180.0,-22162.0
7272,2022-11-08,147.885256,608200.0,-16534.0
7309,2020-03-27,97.453101,93707.0,
7309,2020-05-14,212.114347,76920.0,
7309,2020-08-12,124.519956,83335.0,
7309,2020-11-12,172.869471,103919.0,
7309,2021-03-31,175.199568,113866.0,
7309,2021-05-13,308.482292,126426.0,
7309,2021-08-11,295.698982,138268.0,
7309,2021-11-11,324.19968,130493.0,
7309,2022-03-31,324.302348,151328.0,
7309,2022-05-12,314.033151,144047.0,
7309,2022-08-10,436.893097,159639.0,
7309,2022-11-10,494.812661,163979.0,
7701,2020-02-07,27.623596,92624.0,
7701,2020-06-26,35.248347,106340.0,
7701,2020-08-06,14.121992,80176.0,
7701,2020-11-10,33.112268,98589.0,
7701,2021-02-08,32.904449,97288.0,
7701,2021-06-28,42.376419,117446.0,
7701,2021-08-06,29.615199,94298.0,
7701,2021-11-08,39.908094,107769.0,
7701,2022-02-07,45.450226,103791.0,
7701,2022-06-29,45.517793,122317.0,
7701,2022-08-08,29.475148,98639.0,
7701,2022-11-08,53.670389,123254.0,
7733,2020-02-06,17.94911,205882.0,-7726.0
7733,2020-07-06,-5.809055,202340.0,-9248.0
7733,2020-08-05,-2.128225,142403.0,-8569.0
7733,2020-11-13,-15.530431,179850.0,
7733,2021-02-12,18.921698,197084.0,-9391.0
7733,2021-06-21,8.784791,216960.0,-11684.0
7733,2021-08-05,14.537483,191517.0,-9371.0
7733,2021-11-05,33.996138,221542.0,-11840.0
7733,2022-02-07,19.658884,216698.0,-8745.0
7733,2022-06-21,22.020153,239110.0,-11732.0
7733,2022-08-09,19.527782,214060.0,-8084.0
7751,2020-02-25,30.614321,953469.0,
7751,2020-03-27,30.614321,953469.0,-63730.0
7751,2020-05-14,20.687475,782312.0,-44275.0
7751,2020-08-06,-8.448366,673315.0,-37525.0
7751,2020-11-12,15.928845,758881.0,-38832.0
7751,2021-03-30,51.046759,945735.0,-44087.0
7751,2021-05-14,42.51401,842651.0,-41177.0
7751,2021-08-13,58.480344,881933.0,-40763.0
7751,2021-11-10,47.164718,833324.0,-41155.0
7751,2022-02-25,57.188347,955449.0,
7751,2022-03-30,57.188347,955449.0,-54255.0
7751,2022-05-12,43.968695,879350.0,-47466.0
7751,2022-08-09,56.84764,998799.0,-40183.0
7751,2022-11-10,52.899121,996090.0,-44602.0
7912,2020-02-12,39.395093,353005.0,
7912,2020-06-26,-61.742703,354739.0,
7912,2020-08-05,26.34933,323551.0,
7912,2020-11-10,14.358444,321087.0,
7912,2021-02-09,45.126514,343051.0,
7912,2021-06-29,3.485486,347750.0,
7912,2021-08-05,53.210208,331919.0,
7912,2021-11-12,69.222444,325249.0,
7912,2022-02-10,132.456933,344492.0,
7912,2022-06-29,102.537554,342487.0,
7912,2022-08-10,58.580068,334433.0,
7912,2022-11-11,45.582831,334049.0,
7951,2020-02-14,65.18123,114091.0,
7951,2020-06-30,10.794896,91612.0,-7539.0
7951,2020-08-07,-10.289282,71787.0,-3412.0
7951,2020-11-02,50.58526,93016.0,
7951,2021-02-12,59.932081,107499.0,
7951,2021-06-25,51.160118,100327.0,-3129.0
7951,2021-08-06,76.297796,102465.0,-3002.0
7951,2021-11-15,45.98782,96032.0,-3193.0
7951,2022-02-14,49.812773,103833.0,-3518.0
7951,2022-06-23,42.234165,105866.0,-4817.0
7951,2022-08-12,50.078393,105889.0,-2761.0
7951,2022-11-14,71.141455,112119.0,-5318.0
7832,2020-02-13,27.750477,183249.0,
7832,2020-06-22,7.223879,191413.0,
7832,2020-08-11,20.001851,145035.0,
7832,2020-11-10,28.123876,192087.0,
7832,2021-02-10,28.707821,206334.0,
7832,2021-06-21,-2.640283,197447.0,
7832,2021-08-10,31.7396,178049.0,
7832,2021-11-11,28.234058,215597.0,
7832,2022-02-10,33.643889,234665.0,
7832,2022-06-20,47.070183,260959.0,
7832,2022-08-08,56.095513,216241.0,
7832,2022-11-14,44.752104,261379.0,
7974,2020-02-12,112.799267,578701.0,
7974,2020-06-29,52.258151,285851.0,
7974,2020-08-12,89.388279,358106.0,
7974,2020-11-12,89.521754,411418.0,
7974,2021-02-10,137.288349,634939.0,
7974,2021-06-30,87.062112,354447.0,
7974,2021-08-11,77.858833,322647.0,
7974,2021-11-11,66.794196,301625.0,
7974,2022-02-10,166.687692,695947.0,
7974,2022-06-30,94.009357,375125.0,
7974,2022-08-10,101.855038,307460.0,
7974,2022-11-11,95.744424,349514.0,
8001,2020-08-28,50.089677,2722406.0,-102406.0
8001,2021-08-30,24.978504,2771478.0,-48974.0
